StationNames,Year,Month,Rainfall,StationIndex
Bhola,2001,3,4,3
Bhola,2001,4,10,3
Bhola,2001,5,450,3
Bhola,2001,6,892,3
Bhola,2001,7,406,3
Bhola,2001,8,198,3
Bhola,2001,9,218,3
Bhola,2001,10,290,3
Bhola,2001,11,60,3
Bhola,2001,12,0,3
Bogra,2001,1,0,4
Bogra,2001,2,0,4
Bogra,2001,3,0,4
Bogra,2001,4,22,4
Bogra,2001,5,223,4
Bogra,2001,6,299,4
Bogra,2001,7,185,4
Bogra,2001,8,115,4
Bogra,2001,9,344,4
Bogra,2001,10,203,4
Bogra,2001,11,8,4
Bogra,2001,12,0,4
Chandpur,2001,1,0,5
Chandpur,2001,2,25,5
Chandpur,2001,3,1,5
Chandpur,2001,4,23,5
Chandpur,2001,5,448,5
Chandpur,2001,6,541,5
Chandpur,2001,7,387,5
Chandpur,2001,8,197,5
Chandpur,2001,9,321,5
Chandpur,2001,10,157,5
Chandpur,2001,11,76,5
Chandpur,2001,12,0,5
Chittagong (IAP-Patenga),2001,1,0,6
Chittagong (IAP-Patenga),2001,2,12,6
Chittagong (IAP-Patenga),2001,3,1,6
Chittagong (IAP-Patenga),2001,4,41,6
Chittagong (IAP-Patenga),2001,5,423,6
Chittagong (IAP-Patenga),2001,6,567,6
Chittagong (IAP-Patenga),2001,7,385,6
Chittagong (IAP-Patenga),2001,8,238,6
Chittagong (IAP-Patenga),2001,9,224,6
Chittagong (IAP-Patenga),2001,10,242,6
Chittagong (IAP-Patenga),2001,11,81,6
Chittagong (IAP-Patenga),2001,12,0,6
Comilla,2001,1,0,7
Comilla,2001,2,13,7
Comilla,2001,3,6,7
Comilla,2001,4,54,7
Comilla,2001,5,300,7
Comilla,2001,6,590,7
Comilla,2001,7,184,7
Comilla,2001,8,312,7
Comilla,2001,9,258,7
Comilla,2001,10,161,7
Comilla,2001,11,72,7
Comilla,2001,12,0,7
CoxsBazar,2001,1,0,8
CoxsBazar,2001,2,26,8
CoxsBazar,2001,3,0,8
CoxsBazar,2001,4,6,8
CoxsBazar,2001,5,379,8
CoxsBazar,2001,6,1373,8
CoxsBazar,2001,7,903,8
CoxsBazar,2001,8,534,8
CoxsBazar,2001,9,426,8
CoxsBazar,2001,10,236,8
CoxsBazar,2001,11,131,8
CoxsBazar,2001,12,0,8
Dhaka,2001,1,0,9
Dhaka,2001,2,1,9
Dhaka,2001,3,33,9
Dhaka,2001,4,46,9
Dhaka,2001,5,402,9
Dhaka,2001,6,386,9
Dhaka,2001,7,202,9
Dhaka,2001,8,205,9
Dhaka,2001,9,209,9
Dhaka,2001,10,177,9
Dhaka,2001,11,18,9
Dhaka,2001,12,0,9
Dinajpur,2001,1,0,10
Dinajpur,2001,2,0,10
Dinajpur,2001,3,0,10
Dinajpur,2001,4,5,10
Dinajpur,2001,5,222,10
Dinajpur,2001,6,573,10
Dinajpur,2001,7,158,10
Dinajpur,2001,8,318,10
Dinajpur,2001,9,462,10
Dinajpur,2001,10,382,10
Dinajpur,2001,11,53,10
Dinajpur,2001,12,0,10
Faridpur,2001,1,0,11
Faridpur,2001,2,3,11
Faridpur,2001,3,21,11
Faridpur,2001,4,124,11
Faridpur,2001,5,286,11
Faridpur,2001,6,325,11
Faridpur,2001,7,239,11
Faridpur,2001,8,222,11
Faridpur,2001,9,206,11
Faridpur,2001,10,165,11
Faridpur,2001,11,43,11
Faridpur,2001,12,0,11
Feni,2001,1,0,12
Feni,2001,2,4,12
Feni,2001,3,0,12
Feni,2001,4,40,12
Feni,2001,5,322,12
Feni,2001,6,770,12
Feni,2001,7,480,12
Feni,2001,8,589,12
Feni,2001,9,101,12
Feni,2001,10,177,12
Feni,2001,11,56,12
Feni,2001,12,0,12
Hatiya,2001,1,0,13
Hatiya,2001,2,2,13
Hatiya,2001,3,0,13
Hatiya,2001,4,17,13
Hatiya,2001,5,485,13
Hatiya,2001,6,1213,13
Hatiya,2001,7,789,13
Hatiya,2001,8,689,13
Hatiya,2001,9,597,13
Hatiya,2001,10,434,13
Hatiya,2001,11,205,13
Hatiya,2001,12,0,13
Ishurdi,2001,1,0,14
Ishurdi,2001,2,0,14
Ishurdi,2001,3,20,14
Ishurdi,2001,4,52,14
Ishurdi,2001,5,257,14
Ishurdi,2001,6,409,14
Ishurdi,2001,7,165,14
Ishurdi,2001,8,158,14
Ishurdi,2001,9,334,14
Ishurdi,2001,10,74,14
Ishurdi,2001,11,10,14
Ishurdi,2001,12,0,14
Jessore,2001,1,0,15
Jessore,2001,2,0,15
Jessore,2001,3,56,15
Jessore,2001,4,29,15
Jessore,2001,5,317,15
Jessore,2001,6,498,15
Jessore,2001,7,163,15
Jessore,2001,8,109,15
Jessore,2001,9,137,15
Jessore,2001,10,134,15
Jessore,2001,11,14,15
Jessore,2001,12,0,15
Khepupara,2001,1,0,16
Khepupara,2001,2,41,16
Khepupara,2001,3,1,16
Khepupara,2001,4,24,16
Khepupara,2001,5,381,16
Khepupara,2001,6,1014,16
Khepupara,2001,7,621,16
Khepupara,2001,8,294,16
Khepupara,2001,9,487,16
Khepupara,2001,10,397,16
Khepupara,2001,11,209,16
Khepupara,2001,12,0,16
Khulna,2001,1,0,17
Khulna,2001,2,64,17
Khulna,2001,3,21,17
Khulna,2001,4,51,17
Khulna,2001,5,244,17
Khulna,2001,6,355,17
Khulna,2001,7,272,17
Khulna,2001,8,188,17
Khulna,2001,9,207,17
Khulna,2001,10,196,17
Khulna,2001,11,31,17
Khulna,2001,12,0,17
Kutubdia,2001,1,0,18
Kutubdia,2001,2,20,18
Kutubdia,2001,3,1,18
Kutubdia,2001,4,19,18
Kutubdia,2001,5,302,18
Kutubdia,2001,6,773,18
Kutubdia,2001,7,413,18
Kutubdia,2001,8,301,18
Kutubdia,2001,9,167,18
Kutubdia,2001,10,200,18
Kutubdia,2001,11,124,18
Kutubdia,2001,12,0,18
M.court,2001,1,0,19
M.court,2001,2,27,19
M.court,2001,3,0,19
M.court,2001,4,10,19
M.court,2001,5,523,19
M.court,2001,6,881,19
M.court,2001,7,548,19
M.court,2001,8,466,19
M.court,2001,9,424,19
M.court,2001,10,254,19
M.court,2001,11,96,19
M.court,2001,12,0,19
Madaripur,2001,1,0,20
Madaripur,2001,2,51,20
Madaripur,2001,3,8,20
Madaripur,2001,4,31,20
Madaripur,2001,5,552,20
Madaripur,2001,6,625,20
Madaripur,2001,7,422,20
Madaripur,2001,8,223,20
Madaripur,2001,9,258,20
Madaripur,2001,10,162,20
Madaripur,2001,11,47,20
Madaripur,2001,12,0,20
Mongla,2001,1,1,21
Mongla,2001,2,19,21
Mongla,2001,3,6,21
Mongla,2001,4,22,21
Mongla,2001,5,301,21
Mongla,2001,6,539,21
Mongla,2001,7,445,21
Mongla,2001,8,136,21
Mongla,2001,9,181,21
Mongla,2001,10,251,21
Mongla,2001,11,53,21
Mongla,2001,12,0,21
Mymensingh,2001,1,0,22
Mymensingh,2001,2,11,22
Mymensingh,2001,3,16,22
Mymensingh,2001,4,156,22
Mymensingh,2001,5,358,22
Mymensingh,2001,6,408,22
Mymensingh,2001,7,183,22
Mymensingh,2001,8,227,22
Mymensingh,2001,9,356,22
Mymensingh,2001,10,222,22
Mymensingh,2001,11,11,22
Mymensingh,2001,12,0,22
Patuakhali,2001,1,0,23
Patuakhali,2001,2,15,23
Patuakhali,2001,3,3,23
Patuakhali,2001,4,61,23
Patuakhali,2001,5,379,23
Patuakhali,2001,6,1084,23
Patuakhali,2001,7,534,23
Patuakhali,2001,8,146,23
Patuakhali,2001,9,217,23
Patuakhali,2001,10,386,23
Patuakhali,2001,11,90,23
Patuakhali,2001,12,0,23
Rajshahi,2001,1,0,24
Rajshahi,2001,2,0,24
Rajshahi,2001,3,9,24
Rajshahi,2001,4,13,24
Rajshahi,2001,5,209,24
Rajshahi,2001,6,324,24
Rajshahi,2001,7,338,24
Rajshahi,2001,8,209,24
Rajshahi,2001,9,95,24
Rajshahi,2001,10,184,24
Rajshahi,2001,11,1,24
Rajshahi,2001,12,0,24
Rangamati,2001,1,0,25
Rangamati,2001,2,8,25
Rangamati,2001,3,1,25
Rangamati,2001,4,34,25
Rangamati,2001,5,282,25
Rangamati,2001,6,569,25
Rangamati,2001,7,346,25
Rangamati,2001,8,332,25
Rangamati,2001,9,212,25
Rangamati,2001,10,181,25
Rangamati,2001,11,101,25
Rangamati,2001,12,0,25
Rangpur,2001,1,0,26
Rangpur,2001,2,1,26
Rangpur,2001,3,23,26
Rangpur,2001,4,38,26
Rangpur,2001,5,235,26
Rangpur,2001,6,481,26
Rangpur,2001,7,341,26
Rangpur,2001,8,346,26
Rangpur,2001,9,550,26
Rangpur,2001,10,470,26
Rangpur,2001,11,7,26
Rangpur,2001,12,0,26
Sandwip,2001,1,0,27
Sandwip,2001,2,21,27
Sandwip,2001,3,0,27
Sandwip,2001,4,19,27
Sandwip,2001,5,925,27
Sandwip,2001,6,3001,27
Sandwip,2001,7,817,27
Sandwip,2001,8,535,27
Sandwip,2001,9,163,27
Sandwip,2001,10,482,27
Sandwip,2001,11,132,27
Sandwip,2001,12,0,27
Satkhira,2001,1,0,28
Satkhira,2001,2,55,28
Satkhira,2001,3,38,28
Satkhira,2001,4,53,28
Satkhira,2001,5,223,28
Satkhira,2001,6,411,28
Satkhira,2001,7,263,28
Satkhira,2001,8,236,28
Satkhira,2001,9,230,28
Satkhira,2001,10,122,28
Satkhira,2001,11,52,28
Satkhira,2001,12,0,28
Sitakunda,2001,1,0,29
Sitakunda,2001,2,71,29
Sitakunda,2001,3,20,29
Sitakunda,2001,4,43,29
Sitakunda,2001,5,439,29
Sitakunda,2001,6,741,29
Sitakunda,2001,7,382,29
Sitakunda,2001,8,583,29
Sitakunda,2001,9,201,29
Sitakunda,2001,10,183,29
Sitakunda,2001,11,63,29
Sitakunda,2001,12,0,29
Srimangal,2001,1,0,30
Srimangal,2001,2,131,30
Srimangal,2001,3,100,30
Srimangal,2001,4,154,30
Srimangal,2001,5,504,30
Srimangal,2001,6,747,30
Srimangal,2001,7,302,30
Srimangal,2001,8,405,30
Srimangal,2001,9,208,30
Srimangal,2001,10,304,30
Srimangal,2001,11,55,30
Srimangal,2001,12,0,30
Sylhet,2001,1,0,31
Sylhet,2001,2,143,31
Sylhet,2001,3,42,31
Sylhet,2001,4,177,31
Sylhet,2001,5,481,31
Sylhet,2001,6,729,31
Sylhet,2001,7,612,31
Sylhet,2001,8,609,31
Sylhet,2001,9,347,31
Sylhet,2001,10,281,31
Sylhet,2001,11,55,31
Sylhet,2001,12,0,31
Tangail,2001,1,5,32
Tangail,2001,2,0,32
Tangail,2001,3,86,32
Tangail,2001,4,88,32
Tangail,2001,5,364,32
Tangail,2001,6,301,32
Tangail,2001,7,269,32
Tangail,2001,8,134,32
Tangail,2001,9,188,32
Tangail,2001,10,94,32
Tangail,2001,11,43,32
Tangail,2001,12,0,32
Teknaf,2001,1,0,33
Teknaf,2001,2,10,33
Teknaf,2001,3,0,33
Teknaf,2001,4,0,33
Teknaf,2001,5,174,33
Teknaf,2001,6,1759,33
Teknaf,2001,7,1236,33
Teknaf,2001,8,684,33
Teknaf,2001,9,386,33
Teknaf,2001,10,215,33
Teknaf,2001,11,130,33
Teknaf,2001,12,1,33
Chittagong (City-Ambagan),2002,1,1,1
Chittagong (City-Ambagan),2002,2,0,1
Chittagong (City-Ambagan),2002,3,70,1
Chittagong (City-Ambagan),2002,4,79,1
Chittagong (City-Ambagan),2002,5,453,1
Chittagong (City-Ambagan),2002,6,374,1
Chittagong (City-Ambagan),2002,7,920,1
Chittagong (City-Ambagan),2002,8,456,1
Chittagong (City-Ambagan),2002,9,145,1
Chittagong (City-Ambagan),2002,10,128,1
Chittagong (City-Ambagan),2002,11,128,1
Chittagong (City-Ambagan),2002,12,10,1
Barisal,2002,1,19,2
Barisal,2002,2,0,2
Barisal,2002,3,36,2
Barisal,2002,4,101,2
Barisal,2002,5,324,2
Barisal,2002,6,577,2
Barisal,2002,7,717,2
Barisal,2002,8,272,2
Barisal,2002,9,346,2
Barisal,2002,10,53,2
Barisal,2002,11,92,2
Barisal,2002,12,0,2
Bhola,2002,1,22,3
Bhola,2002,2,0,3
Bhola,2002,3,24,3
Bhola,2002,4,65,3
Bhola,2002,5,294,3
Bhola,2002,6,474,3
Bhola,2002,7,576,3
Bhola,2002,8,421,3
Bhola,2002,9,320,3
Bhola,2002,10,54,3
Bhola,2002,11,74,3
Bhola,2002,12,0,3
Bogra,2002,1,7,4
Bogra,2002,2,0,4
Bogra,2002,3,13,4
Bogra,2002,4,284,4
Bogra,2002,5,132,4
Bogra,2002,6,254,4
Bogra,2002,7,476,4
Bogra,2002,8,496,4
Bogra,2002,9,326,4
Bogra,2002,10,27,4
Bogra,2002,11,21,4
Bogra,2002,12,0,4
Chandpur,2002,1,14,5
Chandpur,2002,2,0,5
Chandpur,2002,3,88,5
Chandpur,2002,4,91,5
Chandpur,2002,5,277,5
Chandpur,2002,6,549,5
Chandpur,2002,7,477,5
Chandpur,2002,8,399,5
Chandpur,2002,9,258,5
Chandpur,2002,10,32,5
Chandpur,2002,11,77,5
Chandpur,2002,12,0,5
Chittagong (IAP-Patenga),2002,1,1,6
Chittagong (IAP-Patenga),2002,2,0,6
Chittagong (IAP-Patenga),2002,3,70,6
Chittagong (IAP-Patenga),2002,4,67,6
Chittagong (IAP-Patenga),2002,5,453,6
Chittagong (IAP-Patenga),2002,6,366,6
Chittagong (IAP-Patenga),2002,7,920,6
Chittagong (IAP-Patenga),2002,8,456,6
Chittagong (IAP-Patenga),2002,9,145,6
Chittagong (IAP-Patenga),2002,10,129,6
Chittagong (IAP-Patenga),2002,11,128,6
Chittagong (IAP-Patenga),2002,12,10,6
Comilla,2002,1,29,7
Comilla,2002,2,0,7
Comilla,2002,3,72,7
Comilla,2002,4,91,7
Comilla,2002,5,344,7
Comilla,2002,6,316,7
Comilla,2002,7,766,7
Comilla,2002,8,223,7
Comilla,2002,9,129,7
Comilla,2002,10,83,7
Comilla,2002,11,83,7
Comilla,2002,12,0,7
CoxsBazar,2002,1,26,8
CoxsBazar,2002,2,0,8
CoxsBazar,2002,3,43,8
CoxsBazar,2002,4,92,8
CoxsBazar,2002,5,494,8
CoxsBazar,2002,6,503,8
CoxsBazar,2002,7,1236,8
CoxsBazar,2002,8,658,8
CoxsBazar,2002,9,316,8
CoxsBazar,2002,10,330,8
CoxsBazar,2002,11,219,8
CoxsBazar,2002,12,1,8
Dhaka,2002,1,22,9
Dhaka,2002,2,4,9
Dhaka,2002,3,51,9
Dhaka,2002,4,111,9
Dhaka,2002,5,272,9
Dhaka,2002,6,373,9
Dhaka,2002,7,446,9
Dhaka,2002,8,272,9
Dhaka,2002,9,156,9
Dhaka,2002,10,52,9
Dhaka,2002,11,36,9
Dhaka,2002,12,0,9
Dinajpur,2002,1,8,10
Dinajpur,2002,2,18,10
Dinajpur,2002,3,13,10
Dinajpur,2002,4,168,10
Dinajpur,2002,5,104,10
Dinajpur,2002,6,658,10
Dinajpur,2002,7,795,10
Dinajpur,2002,8,246,10
Dinajpur,2002,9,481,10
Dinajpur,2002,10,56,10
Dinajpur,2002,11,6,10
Dinajpur,2002,12,0,10
Faridpur,2002,1,19,11
Faridpur,2002,2,0,11
Faridpur,2002,3,56,11
Faridpur,2002,4,91,11
Faridpur,2002,5,286,11
Faridpur,2002,6,395,11
Faridpur,2002,7,586,11
Faridpur,2002,8,420,11
Faridpur,2002,9,158,11
Faridpur,2002,10,38,11
Faridpur,2002,11,130,11
Faridpur,2002,12,0,11
Feni,2002,1,4,12
Feni,2002,2,0,12
Feni,2002,3,95,12
Feni,2002,4,94,12
Feni,2002,5,455,12
Feni,2002,6,460,12
Feni,2002,7,790,12
Feni,2002,8,439,12
Feni,2002,9,218,12
Feni,2002,10,20,12
Feni,2002,11,85,12
Feni,2002,12,0,12
Hatiya,2002,1,3,13
Hatiya,2002,2,0,13
Hatiya,2002,3,31,13
Hatiya,2002,4,84,13
Hatiya,2002,5,437,13
Hatiya,2002,6,690,13
Hatiya,2002,7,1019,13
Hatiya,2002,8,562,13
Hatiya,2002,9,297,13
Hatiya,2002,10,118,13
Hatiya,2002,11,143,13
Hatiya,2002,12,0,13
Ishurdi,2002,1,15,14
Ishurdi,2002,2,2,14
Ishurdi,2002,3,62,14
Ishurdi,2002,4,72,14
Ishurdi,2002,5,177,14
Ishurdi,2002,6,296,14
Ishurdi,2002,7,253,14
Ishurdi,2002,8,227,14
Ishurdi,2002,9,240,14
Ishurdi,2002,10,75,14
Ishurdi,2002,11,47,14
Ishurdi,2002,12,0,14
Jessore,2002,1,18,15
Jessore,2002,2,0,15
Jessore,2002,3,22,15
Jessore,2002,4,161,15
Jessore,2002,5,264,15
Jessore,2002,6,535,15
Jessore,2002,7,524,15
Jessore,2002,8,231,15
Jessore,2002,9,221,15
Jessore,2002,10,32,15
Jessore,2002,11,112,15
Jessore,2002,12,0,15
Khepupara,2002,1,16,16
Khepupara,2002,2,0,16
Khepupara,2002,3,38,16
Khepupara,2002,4,143,16
Khepupara,2002,5,342,16
Khepupara,2002,6,571,16
Khepupara,2002,7,509,16
Khepupara,2002,8,540,16
Khepupara,2002,9,374,16
Khepupara,2002,10,216,16
Khepupara,2002,11,76,16
Khepupara,2002,12,0,16
Khulna,2002,1,15,17
Khulna,2002,2,0,17
Khulna,2002,3,14,17
Khulna,2002,4,74,17
Khulna,2002,5,254,17
Khulna,2002,6,846,17
Khulna,2002,7,360,17
Khulna,2002,8,483,17
Khulna,2002,9,357,17
Khulna,2002,10,22,17
Khulna,2002,11,169,17
Khulna,2002,12,0,17
Kutubdia,2002,1,3,18
Kutubdia,2002,2,0,18
Kutubdia,2002,3,41,18
Kutubdia,2002,4,56,18
Kutubdia,2002,5,473,18
Kutubdia,2002,6,359,18
Kutubdia,2002,7,686,18
Kutubdia,2002,8,392,18
Kutubdia,2002,9,177,18
Kutubdia,2002,10,202,18
Kutubdia,2002,11,0,18
Kutubdia,2002,12,0,18
M.court,2002,1,18,19
M.court,2002,2,0,19
M.court,2002,3,93,19
M.court,2002,4,120,19
M.court,2002,5,594,19
M.court,2002,6,685,19
M.court,2002,7,726,19
M.court,2002,8,476,19
M.court,2002,9,204,19
M.court,2002,10,98,19
M.court,2002,11,108,19
M.court,2002,12,0,19
Madaripur,2002,1,8,20
Madaripur,2002,2,6,20
Madaripur,2002,3,100,20
Madaripur,2002,4,89,20
Madaripur,2002,5,193,20
Madaripur,2002,6,528,20
Madaripur,2002,7,553,20
Madaripur,2002,8,355,20
Madaripur,2002,9,209,20
Madaripur,2002,10,24,20
Madaripur,2002,11,100,20
Madaripur,2002,12,0,20
Mongla,2002,1,13,21
Mongla,2002,2,5,21
Mongla,2002,3,32,21
Mongla,2002,4,74,21
Mongla,2002,5,206,21
Mongla,2002,6,983,21
Mongla,2002,7,389,21
Mongla,2002,8,441,21
Mongla,2002,9,492,21
Mongla,2002,10,62,21
Mongla,2002,11,89,21
Mongla,2002,12,0,21
Mymensingh,2002,1,6,22
Mymensingh,2002,2,0,22
Mymensingh,2002,3,41,22
Mymensingh,2002,4,259,22
Mymensingh,2002,5,389,22
Mymensingh,2002,6,606,22
Mymensingh,2002,7,440,22
Mymensingh,2002,8,204,22
Mymensingh,2002,9,255,22
Mymensingh,2002,10,145,22
Mymensingh,2002,11,87,22
Mymensingh,2002,12,0,22
Patuakhali,2002,1,11,23
Patuakhali,2002,2,0,23
Patuakhali,2002,3,4,23
Patuakhali,2002,4,101,23
Patuakhali,2002,5,185,23
Patuakhali,2002,6,809,23
Patuakhali,2002,7,560,23
Patuakhali,2002,8,458,23
Patuakhali,2002,9,481,23
Patuakhali,2002,10,81,23
Patuakhali,2002,11,14,23
Patuakhali,2002,12,0,23
Rajshahi,2002,1,10,24
Rajshahi,2002,2,1,24
Rajshahi,2002,3,20,24
Rajshahi,2002,4,96,24
Rajshahi,2002,5,196,24
Rajshahi,2002,6,222,24
Rajshahi,2002,7,316,24
Rajshahi,2002,8,238,24
Rajshahi,2002,9,281,24
Rajshahi,2002,10,48,24
Rajshahi,2002,11,17,24
Rajshahi,2002,12,0,24
Rangamati,2002,1,9,25
Rangamati,2002,2,0,25
Rangamati,2002,3,42,25
Rangamati,2002,4,66,25
Rangamati,2002,5,548,25
Rangamati,2002,6,262,25
Rangamati,2002,7,852,25
Rangamati,2002,8,472,25
Rangamati,2002,9,353,25
Rangamati,2002,10,79,25
Rangamati,2002,11,94,25
Rangamati,2002,12,7,25
Rangpur,2002,1,8,26
Rangpur,2002,2,6,26
Rangpur,2002,3,38,26
Rangpur,2002,4,376,26
Rangpur,2002,5,290,26
Rangpur,2002,6,913,26
Rangpur,2002,7,582,26
Rangpur,2002,8,287,26
Rangpur,2002,9,521,26
Rangpur,2002,10,99,26
Rangpur,2002,11,7,26
Rangpur,2002,12,0,26
Sandwip,2002,1,11,27
Sandwip,2002,2,0,27
Sandwip,2002,3,230,27
Sandwip,2002,4,201,27
Sandwip,2002,5,835,27
Sandwip,2002,6,1017,27
Sandwip,2002,7,2031,27
Sandwip,2002,8,0,27
Sandwip,2002,9,0,27
Sandwip,2002,10,0,27
Sandwip,2002,11,0,27
Sandwip,2002,12,0,27
Satkhira,2002,1,14,28
Satkhira,2002,2,0,28
Satkhira,2002,3,6,28
Satkhira,2002,4,91,28
Satkhira,2002,5,164,28
Satkhira,2002,6,536,28
Satkhira,2002,7,434,28
Satkhira,2002,8,301,28
Satkhira,2002,9,245,28
Satkhira,2002,10,23,28
Satkhira,2002,11,89,28
Satkhira,2002,12,0,28
Sitakunda,2002,1,5,29
Sitakunda,2002,2,0,29
Sitakunda,2002,3,64,29
Sitakunda,2002,4,147,29
Sitakunda,2002,5,404,29
Sitakunda,2002,6,701,29
Sitakunda,2002,7,902,29
Sitakunda,2002,8,467,29
Sitakunda,2002,9,1116,29
Sitakunda,2002,10,446,29
Sitakunda,2002,11,109,29
Sitakunda,2002,12,0,29
Srimangal,2002,1,15,30
Srimangal,2002,2,0,30
Srimangal,2002,3,147,30
Srimangal,2002,4,383,30
Srimangal,2002,5,572,30
Srimangal,2002,6,529,30
Srimangal,2002,7,541,30
Srimangal,2002,8,464,30
Srimangal,2002,9,307,30
Srimangal,2002,10,117,30
Srimangal,2002,11,90,30
Srimangal,2002,12,0,30
Sylhet,2002,1,2,31
Sylhet,2002,2,2,31
Sylhet,2002,3,78,31
Sylhet,2002,4,441,31
Sylhet,2002,5,548,31
Sylhet,2002,6,701,31
Sylhet,2002,7,841,31
Sylhet,2002,8,469,31
Sylhet,2002,9,396,31
Sylhet,2002,10,108,31
Sylhet,2002,11,132,31
Sylhet,2002,12,14,31
Tangail,2002,1,12,32
Tangail,2002,2,3,32
Tangail,2002,3,177,32
Tangail,2002,4,157,32
Tangail,2002,5,227,32
Tangail,2002,6,230,32
Tangail,2002,7,487,32
Tangail,2002,8,335,32
Tangail,2002,9,205,32
Tangail,2002,10,98,32
Tangail,2002,11,89,32
Tangail,2002,12,0,32
Teknaf,2002,1,2,33
Teknaf,2002,2,0,33
Teknaf,2002,3,46,33
Teknaf,2002,4,8,33
Teknaf,2002,5,498,33
Teknaf,2002,6,808,33
Teknaf,2002,7,1136,33
Teknaf,2002,8,692,33
Teknaf,2002,9,257,33
Teknaf,2002,10,340,33
Teknaf,2002,11,142,33
Teknaf,2002,12,0,33
Chittagong (City-Ambagan),2003,1,0,1
Chittagong (City-Ambagan),2003,2,0,1
Chittagong (City-Ambagan),2003,3,53,1
Chittagong (City-Ambagan),2003,4,170,1
Chittagong (City-Ambagan),2003,5,198,1
Chittagong (City-Ambagan),2003,6,1209,1
Chittagong (City-Ambagan),2003,7,296,1
Chittagong (City-Ambagan),2003,8,260,1
Chittagong (City-Ambagan),2003,9,210,1
Chittagong (City-Ambagan),2003,10,234,1
Chittagong (City-Ambagan),2003,11,0,1
Chittagong (City-Ambagan),2003,12,66,1
Barisal,2003,1,0,2
Barisal,2003,2,4,2
Barisal,2003,3,117,2
Barisal,2003,4,104,2
Barisal,2003,5,85,2
Barisal,2003,6,521,2
Barisal,2003,7,243,2
Barisal,2003,8,186,2
Barisal,2003,9,206,2
Barisal,2003,10,301,2
Barisal,2003,11,0,2
Barisal,2003,12,28,2
Bhola,2003,1,0,3
Bhola,2003,2,4,3
Bhola,2003,3,48,3
Bhola,2003,4,86,3
Bhola,2003,5,101,3
Bhola,2003,6,593,3
Bhola,2003,7,255,3
Bhola,2003,8,269,3
Bhola,2003,9,170,3
Bhola,2003,10,263,3
Bhola,2003,11,0,3
Bhola,2003,12,30,3
Bogra,2003,1,4,4
Bogra,2003,2,53,4
Bogra,2003,3,72,4
Bogra,2003,4,113,4
Bogra,2003,5,214,4
Bogra,2003,6,364,4
Bogra,2003,7,219,4
Bogra,2003,8,220,4
Bogra,2003,9,156,4
Bogra,2003,10,264,4
Bogra,2003,11,0,4
Bogra,2003,12,13,4
Chandpur,2003,1,0,5
Chandpur,2003,2,13,5
Chandpur,2003,3,109,5
Chandpur,2003,4,81,5
Chandpur,2003,5,125,5
Chandpur,2003,6,533,5
Chandpur,2003,7,209,5
Chandpur,2003,8,279,5
Chandpur,2003,9,200,5
Chandpur,2003,10,143,5
Chandpur,2003,11,0,5
Chandpur,2003,12,26,5
Comilla,2003,1,2,7
Comilla,2003,2,50,7
Comilla,2003,3,128,7
Comilla,2003,4,132,7
Comilla,2003,5,141,7
Comilla,2003,6,673,7
Comilla,2003,7,290,7
Comilla,2003,8,131,7
Comilla,2003,9,97,7
Comilla,2003,10,129,7
Comilla,2003,11,3,7
Comilla,2003,12,49,7
CoxsBazar,2003,1,0,8
CoxsBazar,2003,2,4,8
CoxsBazar,2003,3,68,8
CoxsBazar,2003,4,10,8
CoxsBazar,2003,5,574,8
CoxsBazar,2003,6,1349,8
CoxsBazar,2003,7,896,8
CoxsBazar,2003,8,655,8
CoxsBazar,2003,9,347,8
CoxsBazar,2003,10,207,8
CoxsBazar,2003,11,0,8
CoxsBazar,2003,12,3,8
Dhaka,2003,1,0,9
Dhaka,2003,2,25,9
Dhaka,2003,3,96,9
Dhaka,2003,4,123,9
Dhaka,2003,5,140,9
Dhaka,2003,6,473,9
Dhaka,2003,7,191,9
Dhaka,2003,8,202,9
Dhaka,2003,9,264,9
Dhaka,2003,10,134,9
Dhaka,2003,11,0,9
Dhaka,2003,12,45,9
Dinajpur,2003,1,11,10
Dinajpur,2003,2,34,10
Dinajpur,2003,3,53,10
Dinajpur,2003,4,105,10
Dinajpur,2003,5,147,10
Dinajpur,2003,6,337,10
Dinajpur,2003,7,532,10
Dinajpur,2003,8,197,10
Dinajpur,2003,9,230,10
Dinajpur,2003,10,380,10
Dinajpur,2003,11,0,10
Dinajpur,2003,12,31,10
Faridpur,2003,1,0,11
Faridpur,2003,2,113,11
Faridpur,2003,3,110,11
Faridpur,2003,4,109,11
Faridpur,2003,5,89,11
Faridpur,2003,6,294,11
Faridpur,2003,7,276,11
Faridpur,2003,8,120,11
Faridpur,2003,9,81,11
Faridpur,2003,10,182,11
Faridpur,2003,11,0,11
Faridpur,2003,12,26,11
Feni,2003,1,0,12
Feni,2003,2,2,12
Feni,2003,3,92,12
Feni,2003,4,48,12
Feni,2003,5,93,12
Feni,2003,6,1046,12
Feni,2003,7,397,12
Feni,2003,8,315,12
Feni,2003,9,356,12
Feni,2003,10,242,12
Feni,2003,11,0,12
Feni,2003,12,60,12
Hatiya,2003,1,0,13
Hatiya,2003,2,0,13
Hatiya,2003,3,35,13
Hatiya,2003,4,127,13
Hatiya,2003,5,148,13
Hatiya,2003,6,1225,13
Hatiya,2003,7,752,13
Hatiya,2003,8,583,13
Hatiya,2003,9,395,13
Hatiya,2003,10,306,13
Hatiya,2003,11,0,13
